date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:13:15	203600/203600	---M--	200	added ('OK')	image/webp	etag:%220x8DD089AEAFC2044%22	https://propeltech.co.uk/media/izbhjtuf/property-banner-md.webp	D:/Jude%20Self%20Studies/nexClone/propeltech.co.uk/media/izbhjtuf/property-banner-md.webp	(from https://propeltech.co.uk/sb/propel-css.css.v638835566085051560)
16:13:15	77612/77612	---M--	200	added ('OK')	image/webp	etag:%220x8DD962CA86CDA40%22	https://propeltech.co.uk/media/xwtn52ae/utilities-banner-md.webp	D:/Jude%20Self%20Studies/nexClone/propeltech.co.uk/media/xwtn52ae/utilities-banner-md.webp	(from https://propeltech.co.uk/sb/propel-css.css.v638835566085051560)
16:13:16	93394/93394	---M--	200	added ('OK')	image/webp	etag:%221d9dce613fab8d2%22	https://propeltech.co.uk/assets/images/banners/transform-banner-lg.webp	D:/Jude%20Self%20Studies/nexClone/propeltech.co.uk/assets/images/banners/transform-banner-lg.webp	(from https://propeltech.co.uk/sb/propel-css.css.v638835566085051560)
16:13:16	46814/46814	---M--	200	added ('OK')	image/webp	etag:%221d9dce613638b5e%22	https://propeltech.co.uk/assets/images/banners/app-maintenance-banner-lg.webp	D:/Jude%20Self%20Studies/nexClone/propeltech.co.uk/assets/images/banners/app-maintenance-banner-lg.webp	(from https://propeltech.co.uk/sb/propel-css.css.v638835566085051560)
16:13:16	81600/81600	---M--	200	added ('OK')	image/webp	etag:%221d9dce613620340%22	https://propeltech.co.uk/assets/images/banners/bespoke-software-banner-lg.webp	D:/Jude%20Self%20Studies/nexClone/propeltech.co.uk/assets/images/banners/bespoke-software-banner-lg.webp	(from https://propeltech.co.uk/sb/propel-css.css.v638835566085051560)
16:13:17	217286/217286	---M--	200	added ('OK')	image/webp	etag:%221d9dce613606d46%22	https://propeltech.co.uk/assets/images/banners/cloud-consultancy-banner-lg.webp	D:/Jude%20Self%20Studies/nexClone/propeltech.co.uk/assets/images/banners/cloud-consultancy-banner-lg.webp	(from https://propeltech.co.uk/sb/propel-css.css.v638835566085051560)
16:13:18	160896/160896	---M--	200	added ('OK')	image/webp	etag:%221d9dce613614900%22	https://propeltech.co.uk/assets/images/banners/cloud-services-banner-lg.webp	D:/Jude%20Self%20Studies/nexClone/propeltech.co.uk/assets/images/banners/cloud-services-banner-lg.webp	(from https://propeltech.co.uk/sb/propel-css.css.v638835566085051560)
16:13:18	412950/412950	---M--	200	added ('OK')	image/webp	etag:%221d9dce613657096%22	https://propeltech.co.uk/assets/images/banners/dotnet-banner-lg.webp	D:/Jude%20Self%20Studies/nexClone/propeltech.co.uk/assets/images/banners/dotnet-banner-lg.webp	(from https://propeltech.co.uk/sb/propel-css.css.v638835566085051560)
16:13:19	324684/324684	---M--	200	added ('OK')	image/webp	etag:%221d9dce61367c9cc%22	https://propeltech.co.uk/assets/images/banners/javascript-banner-lg.webp	D:/Jude%20Self%20Studies/nexClone/propeltech.co.uk/assets/images/banners/javascript-banner-lg.webp	(from https://propeltech.co.uk/sb/propel-css.css.v638835566085051560)
16:13:19	386380/386380	---M--	200	added ('OK')	image/webp	etag:%221d9dce61366d8cc%22	https://propeltech.co.uk/assets/images/banners/laravel-banner-lg.webp	D:/Jude%20Self%20Studies/nexClone/propeltech.co.uk/assets/images/banners/laravel-banner-lg.webp	(from https://propeltech.co.uk/sb/propel-css.css.v638835566085051560)
16:13:20	90686/90686	---M--	200	added ('OK')	image/webp	etag:%221d9dce613625fbe%22	https://propeltech.co.uk/assets/images/banners/mobile-app-banner-lg.webp	D:/Jude%20Self%20Studies/nexClone/propeltech.co.uk/assets/images/banners/mobile-app-banner-lg.webp	(from https://propeltech.co.uk/sb/propel-css.css.v638835566085051560)
16:13:20	96860/96860	---M--	200	added ('OK')	image/webp	etag:%221d9dce6136247dc%22	https://propeltech.co.uk/assets/images/banners/modernise-banner-lg.webp	D:/Jude%20Self%20Studies/nexClone/propeltech.co.uk/assets/images/banners/modernise-banner-lg.webp	(from https://propeltech.co.uk/sb/propel-css.css.v638835566085051560)
16:13:21	220324/220324	---M--	200	added ('OK')	image/webp	etag:%221d9dce613606124%22	https://propeltech.co.uk/assets/images/banners/nativescript-banner-lg.webp	D:/Jude%20Self%20Studies/nexClone/propeltech.co.uk/assets/images/banners/nativescript-banner-lg.webp	(from https://propeltech.co.uk/sb/propel-css.css.v638835566085051560)
16:13:21	390184/390184	---M--	200	added ('OK')	image/webp	etag:%221d9dce613fe2028%22	https://propeltech.co.uk/assets/images/banners/php-banner-lg.webp	D:/Jude%20Self%20Studies/nexClone/propeltech.co.uk/assets/images/banners/php-banner-lg.webp	(from https://propeltech.co.uk/sb/propel-css.css.v638835566085051560)
16:13:22	368398/368398	---M--	200	added ('OK')	image/webp	etag:%221d9dce61366a28e%22	https://propeltech.co.uk/assets/images/banners/node-banner-lg.webp	D:/Jude%20Self%20Studies/nexClone/propeltech.co.uk/assets/images/banners/node-banner-lg.webp	(from https://propeltech.co.uk/sb/propel-css.css.v638835566085051560)
16:13:22	282478/282478	---M--	200	added ('OK')	image/webp	etag:%221d9dce613ff9b6e%22	https://propeltech.co.uk/assets/images/banners/reactjs-banner-lg.webp	D:/Jude%20Self%20Studies/nexClone/propeltech.co.uk/assets/images/banners/reactjs-banner-lg.webp	(from https://propeltech.co.uk/sb/propel-css.css.v638835566085051560)
16:13:23	376970/376970	---M--	200	added ('OK')	image/webp	etag:%221d9dce613fe148a%22	https://propeltech.co.uk/assets/images/banners/progress-banner-lg.webp	D:/Jude%20Self%20Studies/nexClone/propeltech.co.uk/assets/images/banners/progress-banner-lg.webp	(from https://propeltech.co.uk/sb/propel-css.css.v638835566085051560)
16:13:23	263800/263800	---M--	200	added ('OK')	image/webp	etag:%221d9dce613ffd278%22	https://propeltech.co.uk/assets/images/banners/reactnative-banner-lg.webp	D:/Jude%20Self%20Studies/nexClone/propeltech.co.uk/assets/images/banners/reactnative-banner-lg.webp	(from https://propeltech.co.uk/sb/propel-css.css.v638835566085051560)
16:13:23	82902/82902	---M--	200	added ('OK')	image/webp	etag:%221d9dce613fa97d6%22	https://propeltech.co.uk/assets/images/banners/rescue-banner-lg.webp	D:/Jude%20Self%20Studies/nexClone/propeltech.co.uk/assets/images/banners/rescue-banner-lg.webp	(from https://propeltech.co.uk/sb/propel-css.css.v638835566085051560)
16:13:24	124076/124076	---M--	200	added ('OK')	image/webp	etag:%221d9dce613fa30ac%22	https://propeltech.co.uk/assets/images/banners/sofware-consultancy-banner-lg.webp	D:/Jude%20Self%20Studies/nexClone/propeltech.co.uk/assets/images/banners/sofware-consultancy-banner-lg.webp	(from https://propeltech.co.uk/sb/propel-css.css.v638835566085051560)
16:13:24	198890/198890	---M--	200	added ('OK')	image/webp	etag:%221d9dce613f8dcea%22	https://propeltech.co.uk/assets/images/banners/resource-banner-lg.webp	D:/Jude%20Self%20Studies/nexClone/propeltech.co.uk/assets/images/banners/resource-banner-lg.webp	(from https://propeltech.co.uk/sb/propel-css.css.v638835566085051560)
16:13:25	95314/95314	---M--	200	added ('OK')	image/webp	etag:%221d9dce613faa052%22	https://propeltech.co.uk/assets/images/banners/system-integration-banner-lg.webp	D:/Jude%20Self%20Studies/nexClone/propeltech.co.uk/assets/images/banners/system-integration-banner-lg.webp	(from https://propeltech.co.uk/sb/propel-css.css.v638835566085051560)
16:13:26	85736/85736	---M--	200	added ('OK')	image/webp	etag:%221d9dce613fa9ae8%22	https://propeltech.co.uk/assets/images/banners/testing-banner-lg.webp	D:/Jude%20Self%20Studies/nexClone/propeltech.co.uk/assets/images/banners/testing-banner-lg.webp	(from https://propeltech.co.uk/sb/propel-css.css.v638835566085051560)
16:13:26	67682/67682	---M--	200	added ('OK')	image/webp	etag:%221d9dce613fadc62%22	https://propeltech.co.uk/assets/images/banners/web-development-banner-lg.webp	D:/Jude%20Self%20Studies/nexClone/propeltech.co.uk/assets/images/banners/web-development-banner-lg.webp	(from https://propeltech.co.uk/sb/propel-css.css.v638835566085051560)
16:13:27	78526/78526	---M--	200	added ('OK')	image/webp	etag:%221d9dce613fae6be%22	https://propeltech.co.uk/assets/images/banners/technologies-banner-lg.webp	D:/Jude%20Self%20Studies/nexClone/propeltech.co.uk/assets/images/banners/technologies-banner-lg.webp	(from https://propeltech.co.uk/sb/propel-css.css.v638835566085051560)
16:13:27	73028/73028	---M--	200	added ('OK')	image/webp	etag:%220x8DC954A4483C17C%22	https://propeltech.co.uk/media/mcabcs1d/software-development-banner-lg.webp	D:/Jude%20Self%20Studies/nexClone/propeltech.co.uk/media/mcabcs1d/software-development-banner-lg.webp	(from https://propeltech.co.uk/sb/propel-css.css.v638835566085051560)
16:13:28	97214/97214	---M--	200	added ('OK')	image/jpeg	etag:%220x8DBEB3DB9A4CE7F%22	https://propeltech.co.uk/media/c2qm2wpp/ebook-banner-lg.jpg	D:/Jude%20Self%20Studies/nexClone/propeltech.co.uk/media/c2qm2wpp/ebook-banner-lg.jpg	(from https://propeltech.co.uk/sb/propel-css.css.v638835566085051560)
16:13:28	131954/131954	---M--	200	added ('OK')	image/jpeg	etag:%220x8DC36DFAB9D34A9%22	https://propeltech.co.uk/media/ua1dvkr1/donate-tech-banner-lg.jpg	D:/Jude%20Self%20Studies/nexClone/propeltech.co.uk/media/ua1dvkr1/donate-tech-banner-lg.jpg	(from https://propeltech.co.uk/sb/propel-css.css.v638835566085051560)
16:13:30	156459/156459	---M--	200	added ('OK')	image/jpeg	etag:%220x8DBEB421D3433C7%22	https://propeltech.co.uk/media/idrn5drk/system-migration-banner-lg.jpg	D:/Jude%20Self%20Studies/nexClone/propeltech.co.uk/media/idrn5drk/system-migration-banner-lg.jpg	(from https://propeltech.co.uk/sb/propel-css.css.v638835566085051560)
16:13:31	43552/43552	---M--	200	added ('OK')	image/webp	etag:%220x8DCA0E0227E6EEA%22	https://propeltech.co.uk/media/ht0kfgs2/prime-systems-team-lg.webp	D:/Jude%20Self%20Studies/nexClone/propeltech.co.uk/media/ht0kfgs2/prime-systems-team-lg.webp	(from https://propeltech.co.uk/sb/propel-css.css.v638835566085051560)
16:13:31	113532/113532	---M--	200	added ('OK')	image/webp	etag:%220x8DD04162A71ABD3%22	https://propeltech.co.uk/media/gkhlwk5c/ai-banner-lg.webp	D:/Jude%20Self%20Studies/nexClone/propeltech.co.uk/media/gkhlwk5c/ai-banner-lg.webp	(from https://propeltech.co.uk/sb/propel-css.css.v638835566085051560)
16:13:31	135224/135224	---M--	200	added ('OK')	image/webp	etag:%220x8DCEEE142777D60%22	https://propeltech.co.uk/media/txzf1i1g/publications-bg-lg.webp	D:/Jude%20Self%20Studies/nexClone/propeltech.co.uk/media/txzf1i1g/publications-bg-lg.webp	(from https://propeltech.co.uk/sb/propel-css.css.v638835566085051560)
16:13:32	216386/216386	---M--	200	added ('OK')	image/webp	etag:%220x8DD056AAADA97C3%22	https://propeltech.co.uk/media/z1alrc0e/manufacturing-banner-lg.webp	D:/Jude%20Self%20Studies/nexClone/propeltech.co.uk/media/z1alrc0e/manufacturing-banner-lg.webp	(from https://propeltech.co.uk/sb/propel-css.css.v638835566085051560)
16:13:32	74330/74330	---M--	200	added ('OK')	image/webp	etag:%220x8DD087FF925F90A%22	https://propeltech.co.uk/media/jmzhxwag/sectors-banner-lg.webp	D:/Jude%20Self%20Studies/nexClone/propeltech.co.uk/media/jmzhxwag/sectors-banner-lg.webp	(from https://propeltech.co.uk/sb/propel-css.css.v638835566085051560)
16:13:32	231822/231822	---M--	200	added ('OK')	image/webp	etag:%220x8DD08910F4A2623%22	https://propeltech.co.uk/media/kqvfb0kh/logistics-banner-lg.webp	D:/Jude%20Self%20Studies/nexClone/propeltech.co.uk/media/kqvfb0kh/logistics-banner-lg.webp	(from https://propeltech.co.uk/sb/propel-css.css.v638835566085051560)
16:13:33	86022/86022	---M--	200	added ('OK')	image/webp	etag:%220x8DD08A41C6D99DD%22	https://propeltech.co.uk/media/ktjd0fnq/business-banner-lg.webp	D:/Jude%20Self%20Studies/nexClone/propeltech.co.uk/media/ktjd0fnq/business-banner-lg.webp	(from https://propeltech.co.uk/sb/propel-css.css.v638835566085051560)
16:13:33	444452/444452	---M--	200	added ('OK')	image/webp	etag:%220x8DD089AEAC0A68A%22	https://propeltech.co.uk/media/vtuft0hv/property-banner-lg.webp	D:/Jude%20Self%20Studies/nexClone/propeltech.co.uk/media/vtuft0hv/property-banner-lg.webp	(from https://propeltech.co.uk/sb/propel-css.css.v638835566085051560)
16:13:33	131980/131980	---M--	200	added ('OK')	image/webp	etag:%220x8DD962CA8416438%22	https://propeltech.co.uk/media/txybre0o/utilities-banner-lg.webp	D:/Jude%20Self%20Studies/nexClone/propeltech.co.uk/media/txybre0o/utilities-banner-lg.webp	(from https://propeltech.co.uk/sb/propel-css.css.v638835566085051560)
16:13:33	10790/10790	---M--	200	added ('OK')	image/webp	etag:%221d974660eec4fa6%22	https://propeltech.co.uk/assets/images/homebannergraphics/industry-banner-md.webp	D:/Jude%20Self%20Studies/nexClone/propeltech.co.uk/assets/images/homebannergraphics/industry-banner-md.webp	(from https://propeltech.co.uk/sb/propel-css.css.v638835566085051560)
16:13:34	7476/7476	---M--	200	added ('OK')	image/webp	etag:%221d974660eec78b4%22	https://propeltech.co.uk/assets/images/homebannergraphics/tech-banner-md.webp	D:/Jude%20Self%20Studies/nexClone/propeltech.co.uk/assets/images/homebannergraphics/tech-banner-md.webp	(from https://propeltech.co.uk/sb/propel-css.css.v638835566085051560)
16:13:34	15070/15070	---M--	200	added ('OK')	image/webp	etag:%221d974660eec5f5e%22	https://propeltech.co.uk/assets/images/homebannergraphics/clients-banner-md.webp	D:/Jude%20Self%20Studies/nexClone/propeltech.co.uk/assets/images/homebannergraphics/clients-banner-md.webp	(from https://propeltech.co.uk/sb/propel-css.css.v638835566085051560)
16:13:35	26104/26104	---M--	200	added ('OK')	image/webp	etag:%221d974660eec0078%22	https://propeltech.co.uk/assets/images/homebannergraphics/tech-banner-lg.webp	D:/Jude%20Self%20Studies/nexClone/propeltech.co.uk/assets/images/homebannergraphics/tech-banner-lg.webp	(from https://propeltech.co.uk/sb/propel-css.css.v638835566085051560)
16:13:36	35276/35276	---M--	200	added ('OK')	image/webp	etag:%221d974660eecec4c%22	https://propeltech.co.uk/assets/images/homebannergraphics/clients-banner-lg.webp	D:/Jude%20Self%20Studies/nexClone/propeltech.co.uk/assets/images/homebannergraphics/clients-banner-lg.webp	(from https://propeltech.co.uk/sb/propel-css.css.v638835566085051560)
16:13:36	1217/1217	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%221d8ffe4c3cc4041%22	https://propeltech.co.uk/assets/images/propel-icon-bg-grey.svg	D:/Jude%20Self%20Studies/nexClone/propeltech.co.uk/assets/images/propel-icon-bg-grey.svg	(from https://propeltech.co.uk/sb/propel-css.css.v638835566085051560)
16:13:36	32092/32092	---M--	200	added ('OK')	image/webp	etag:%221d974660eec18dc%22	https://propeltech.co.uk/assets/images/homebannergraphics/industry-banner-lg.webp	D:/Jude%20Self%20Studies/nexClone/propeltech.co.uk/assets/images/homebannergraphics/industry-banner-lg.webp	(from https://propeltech.co.uk/sb/propel-css.css.v638835566085051560)
16:13:37	721/721	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%221d94604a1a68851%22	https://propeltech.co.uk/assets/images/icons/propel-icon-btn.svg	D:/Jude%20Self%20Studies/nexClone/propeltech.co.uk/assets/images/icons/propel-icon-btn.svg	(from https://propeltech.co.uk/sb/propel-css.css.v638835566085051560)
16:13:37	602/602	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%221d94604a0755fda%22	https://propeltech.co.uk/assets/images/Bootstrap-Icons/twitter.svg	D:/Jude%20Self%20Studies/nexClone/propeltech.co.uk/assets/images/Bootstrap-Icons/twitter.svg	(from https://propeltech.co.uk/sb/propel-css.css.v638835566085051560)
16:13:38	1335/1335	---M--	200	added ('OK')	image/png	etag:%220x8DD671CED3B54F1%22	https://propeltech.co.uk/media/rnwlpdv0/php-logo-purple.png	D:/Jude%20Self%20Studies/nexClone/propeltech.co.uk/media/rnwlpdv0/php-logo-purple.png	(from https://propeltech.co.uk/sb/propel-css.css.v638835566085051560)
16:13:38	3452/3452	---M--	200	added ('OK')	image/png	etag:%220x8DD671CECBEE414%22	https://propeltech.co.uk/media/lwudxcji/javascript-yellow-logo.png	D:/Jude%20Self%20Studies/nexClone/propeltech.co.uk/media/lwudxcji/javascript-yellow-logo.png	(from https://propeltech.co.uk/sb/propel-css.css.v638835566085051560)
16:13:38	571/571	---M--	200	added ('OK')	image/png	etag:%220x8DD671CECFE2DCE%22	https://propeltech.co.uk/media/sp2ex2lx/net-logo.png	D:/Jude%20Self%20Studies/nexClone/propeltech.co.uk/media/sp2ex2lx/net-logo.png	(from https://propeltech.co.uk/sb/propel-css.css.v638835566085051560)
16:13:39	30704/30704	---M--	200	added ('OK')	font/woff2	etag:%221d935921badec70%22	https://propeltech.co.uk/assets/fonts/proxima-nova-700.woff2	D:/Jude%20Self%20Studies/nexClone/propeltech.co.uk/assets/fonts/proxima-nova-700.woff2	(from https://propeltech.co.uk/sb/propel-fonts.css.v638835566085051560)
16:13:39	32824/32824	---MCZ	200	added ('OK')	application/font-woff	etag:W/%221d935921bad1bb8%22	https://propeltech.co.uk/assets/fonts/proxima-nova-700.woff	D:/Jude%20Self%20Studies/nexClone/propeltech.co.uk/assets/fonts/proxima-nova-700.woff	(from https://propeltech.co.uk/sb/propel-fonts.css.v638835566085051560)
16:13:40	30008/30008	---M--	200	added ('OK')	font/woff2	etag:%221d935921b157038%22	https://propeltech.co.uk/assets/fonts/proxima-nova-300.woff2	D:/Jude%20Self%20Studies/nexClone/propeltech.co.uk/assets/fonts/proxima-nova-300.woff2	(from https://propeltech.co.uk/sb/propel-fonts.css.v638835566085051560)
16:13:40	31976/31976	---MCZ	200	added ('OK')	application/font-woff	etag:W/%221d935921b1579e8%22	https://propeltech.co.uk/assets/fonts/proxima-nova-300.woff	D:/Jude%20Self%20Studies/nexClone/propeltech.co.uk/assets/fonts/proxima-nova-300.woff	(from https://propeltech.co.uk/sb/propel-fonts.css.v638835566085051560)
16:13:41	30440/30440	---M--	200	added ('OK')	font/woff2	etag:%221d935921b1573e8%22	https://propeltech.co.uk/assets/fonts/proxima-nova-500.woff2	D:/Jude%20Self%20Studies/nexClone/propeltech.co.uk/assets/fonts/proxima-nova-500.woff2	(from https://propeltech.co.uk/sb/propel-fonts.css.v638835566085051560)
16:13:41	32296/32296	---MCZ	200	added ('OK')	application/font-woff	etag:W/%221d935921b157b28%22	https://propeltech.co.uk/assets/fonts/proxima-nova-500.woff	D:/Jude%20Self%20Studies/nexClone/propeltech.co.uk/assets/fonts/proxima-nova-500.woff	(from https://propeltech.co.uk/sb/propel-fonts.css.v638835566085051560)
16:13:41	654/654	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%221d9dce61494680e%22	https://propeltech.co.uk/assets/images/graphics/lets_talk_graphic.svg	D:/Jude%20Self%20Studies/nexClone/propeltech.co.uk/assets/images/graphics/lets_talk_graphic.svg	(from https://propeltech.co.uk/software-development-services/ai-software-consultancy-services/)
16:13:42	20874/20874	---M--	200	added ('OK')	image/png	etag:%220x8DD04B1BCDC48A0%22	https://propeltech.co.uk/media/qc0nrlpu/brain-graphic.png	D:/Jude%20Self%20Studies/nexClone/propeltech.co.uk/media/qc0nrlpu/brain-graphic.png	(from https://propeltech.co.uk/software-development-services/ai-software-consultancy-services/)
16:13:43	697/697	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%221d9571ea69bbfb9%22	https://propeltech.co.uk/assets/images/icons/icon-padlock.svg	D:/Jude%20Self%20Studies/nexClone/propeltech.co.uk/assets/images/icons/icon-padlock.svg	(from https://propeltech.co.uk/software-development-services/ai-software-consultancy-services/)
16:13:43	455/455	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%221d94604a1a68b47%22	https://propeltech.co.uk/assets/images/icons/icon-platform.svg	D:/Jude%20Self%20Studies/nexClone/propeltech.co.uk/assets/images/icons/icon-platform.svg	(from https://propeltech.co.uk/software-development-services/ai-software-consultancy-services/)
16:13:43	945/945	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%221d94604a1a68931%22	https://propeltech.co.uk/assets/images/icons/icon-group2.svg	D:/Jude%20Self%20Studies/nexClone/propeltech.co.uk/assets/images/icons/icon-group2.svg	(from https://propeltech.co.uk/software-development-services/ai-software-consultancy-services/)
16:13:43	381/381	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%221d94604a1a68bfd%22	https://propeltech.co.uk/assets/images/icons/icon-switch.svg	D:/Jude%20Self%20Studies/nexClone/propeltech.co.uk/assets/images/icons/icon-switch.svg	(from https://propeltech.co.uk/software-development-services/ai-software-consultancy-services/)
16:13:44	212368/212368	---M--	200	added ('OK')	image/webp	etag:%220x8DD04B899CF2B4A%22	https://propeltech.co.uk/media/gevjcurh/ai-focused-software-development-services.webp	D:/Jude%20Self%20Studies/nexClone/propeltech.co.uk/media/gevjcurh/ai-focused-software-development-services.webp	(from https://propeltech.co.uk/software-development-services/ai-software-consultancy-services/)
16:13:44	748/748	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%221d94604a1a6886c%22	https://propeltech.co.uk/assets/images/icons/icon-fixedprice.svg	D:/Jude%20Self%20Studies/nexClone/propeltech.co.uk/assets/images/icons/icon-fixedprice.svg	(from https://propeltech.co.uk/software-development-services/ai-software-consultancy-services/)
16:13:44	445/445	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%221d94604a1a68b3d%22	https://propeltech.co.uk/assets/images/icons/icon-hybrid.svg	D:/Jude%20Self%20Studies/nexClone/propeltech.co.uk/assets/images/icons/icon-hybrid.svg	(from https://propeltech.co.uk/software-development-services/ai-software-consultancy-services/)
16:13:45	725/725	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%221d94604a10df6d5%22	https://propeltech.co.uk/assets/images/icons/icon-approach.svg	D:/Jude%20Self%20Studies/nexClone/propeltech.co.uk/assets/images/icons/icon-approach.svg	(from https://propeltech.co.uk/software-development-services/ai-software-consultancy-services/)
16:13:45	407/407	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%221d94604a1a68b17%22	https://propeltech.co.uk/assets/images/icons/icon-star.svg	D:/Jude%20Self%20Studies/nexClone/propeltech.co.uk/assets/images/icons/icon-star.svg	(from https://propeltech.co.uk/software-development-services/ai-software-consultancy-services/)
16:13:45	576/576	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%221d9571ea69bbf40%22	https://propeltech.co.uk/assets/images/icons/icon-speed.svg	D:/Jude%20Self%20Studies/nexClone/propeltech.co.uk/assets/images/icons/icon-speed.svg	(from https://propeltech.co.uk/software-development-services/ai-software-consultancy-services/)
16:13:45	733/733	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%221d94604a1a6885d%22	https://propeltech.co.uk/assets/images/icons/icon-identity.svg	D:/Jude%20Self%20Studies/nexClone/propeltech.co.uk/assets/images/icons/icon-identity.svg	(from https://propeltech.co.uk/software-development-services/ai-software-consultancy-services/)
16:13:46	51126/51126	---M--	200	added ('OK')	image/webp	etag:%220x8DC8B19FECD3F08%22	https://propeltech.co.uk/media/cqtl43m5/touran-from-power-league.webp	D:/Jude%20Self%20Studies/nexClone/propeltech.co.uk/media/cqtl43m5/touran-from-power-league.webp	(from https://propeltech.co.uk/software-development-services/ai-software-consultancy-services/)
16:13:46	1190/1190	---M--	200	added ('OK')	image/png	etag:%220x8DC7A5051673278%22	https://propeltech.co.uk/media/q3elbqlu/icon-play-white.png	D:/Jude%20Self%20Studies/nexClone/propeltech.co.uk/media/q3elbqlu/icon-play-white.png	(from https://propeltech.co.uk/software-development-services/ai-software-consultancy-services/)
16:13:46	29260/29260	---M--	200	added ('OK')	image/webp	etag:%220x8DC8B19FE2F9131%22	https://propeltech.co.uk/media/lbwc23vi/prime-systems.webp	D:/Jude%20Self%20Studies/nexClone/propeltech.co.uk/media/lbwc23vi/prime-systems.webp	(from https://propeltech.co.uk/software-development-services/ai-software-consultancy-services/)
16:13:46	37758/37758	---M--	200	added ('OK')	image/webp	etag:%220x8DC8B19FE99B405%22	https://propeltech.co.uk/media/xoghhob4/simply-washrooms-van.webp	D:/Jude%20Self%20Studies/nexClone/propeltech.co.uk/media/xoghhob4/simply-washrooms-van.webp	(from https://propeltech.co.uk/software-development-services/ai-software-consultancy-services/)
16:13:47	37199/37199	---M--	200	added ('OK')	image/jpeg	etag:%220x8DD04C82E6DFB23%22	https://propeltech.co.uk/media/1gqmyp00/blog-image-ai.jpg	D:/Jude%20Self%20Studies/nexClone/propeltech.co.uk/media/1gqmyp00/blog-image-ai.jpg	(from https://propeltech.co.uk/software-development-services/ai-software-consultancy-services/)
16:13:47	42741/42741	---MCZ	200	added ('OK')	text/html	date:Thu,%2005%20Jun%202025%2010:43:48%20GMT	https://propeltech.co.uk/projects/prime-systems/	D:/Jude%20Self%20Studies/nexClone/propeltech.co.uk/projects/prime-systems/index.html	(from https://propeltech.co.uk/software-development-services/ai-software-consultancy-services/)
16:13:47	44423/44423	---MCZ	200	added ('OK')	text/html	date:Thu,%2005%20Jun%202025%2010:43:49%20GMT	https://propeltech.co.uk/projects/simply-washrooms/	D:/Jude%20Self%20Studies/nexClone/propeltech.co.uk/projects/simply-washrooms/index.html	(from https://propeltech.co.uk/software-development-services/ai-software-consultancy-services/)
16:13:48	52387/52387	---MCZ	200	added ('OK')	text/html	date:Thu,%2005%20Jun%202025%2010:43:49%20GMT	https://propeltech.co.uk/insight/how-ai-is-revolutionising-proptech-1/	D:/Jude%20Self%20Studies/nexClone/propeltech.co.uk/insight/how-ai-is-revolutionising-proptech-1/index.html	(from https://propeltech.co.uk/software-development-services/ai-software-consultancy-services/)
16:13:48	821/821	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%221d94604a10df735%22	https://propeltech.co.uk/assets/images/graphics/strategy-graphic.svg	D:/Jude%20Self%20Studies/nexClone/propeltech.co.uk/assets/images/graphics/strategy-graphic.svg	(from https://propeltech.co.uk/software-development-services/cloud-consultancy/)
16:13:48	2581/2581	---M--	200	added ('OK')	image/png	etag:%221d94604a23f2b15%22	https://propeltech.co.uk/assets/images/logos/aws%20partner%20badge.png	D:/Jude%20Self%20Studies/nexClone/propeltech.co.uk/assets/images/logos/aws%20partner%20badge.png	(from https://propeltech.co.uk/software-development-services/cloud-consultancy/)
16:13:49	3381/3381	---M--	200	added ('OK')	image/png	etag:%221d94604a23f2c35%22	https://propeltech.co.uk/assets/images/logos/Logo-Microsoft-Azure.png	D:/Jude%20Self%20Studies/nexClone/propeltech.co.uk/assets/images/logos/Logo-Microsoft-Azure.png	(from https://propeltech.co.uk/software-development-services/cloud-consultancy/)
16:13:49	152760/152760	---M--	200	added ('OK')	image/jpeg	etag:%220x8DCDC85DC230DD0%22	https://propeltech.co.uk/media/i5gairql/ebook-cover-page.jpg	D:/Jude%20Self%20Studies/nexClone/propeltech.co.uk/media/i5gairql/ebook-cover-page.jpg	(from https://propeltech.co.uk/software-development-services/cloud-consultancy/)
16:13:49	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2005%20Jun%202025%2010:43:50%20GMT	https://propeltech.co.uk/make-successful-provider-migrations-a-possibility	D:/Jude%20Self%20Studies/nexClone/propeltech.co.uk/make-successful-provider-migrations-a-possibility	(from https://propeltech.co.uk/software-development-services/cloud-consultancy/)
